Drug_ID,SMILES,Affinity_Score
Virtual_Drug_08913,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_08928,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_02594,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_02602,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_02606,NC(=N)c1ccc(cc1)CCCCCCS,-4.9
Virtual_Drug_02607,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_05986,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_05990,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_05991,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_02539,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_02540,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_06075,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_02547,NC(=N)c1ccc(cc1)CCCl,-4.9
Virtual_Drug_02548,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_02549,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_02550,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_05996,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_05997,NC(=N)c1ccc(cc1)CCCCCCCCF,-4.9
Virtual_Drug_05978,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_05979,NC(=N)c1ccc(cc1)CCCCCCCN,-4.9
Virtual_Drug_05980,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_05983,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_05984,NC(=N)c1ccc(cc1)CCCCCCCCF,-4.9
Virtual_Drug_00712,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_08868,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_08874,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_08877,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_02528,NC(=N)c1ccc(cc1)CCCCCCCCF,-4.9
Virtual_Drug_06081,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_06088,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_02534,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_08932,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_08940,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_02610,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_02611,NC(=N)c1ccc(cc1)CCCCCCS,-4.9
Virtual_Drug_05954,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_05957,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_02511,NC(=N)c1ccc(cc1)CCCCCCCN,-4.9
Virtual_Drug_02512,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_06123,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_06125,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_06126,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_06111,NC(=N)c1ccc(cc1)CCCCCCCCCl,-4.9
Virtual_Drug_02524,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_02525,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_00766,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_05960,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_05961,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_05967,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_05937,NC(=N)c1ccc(cc1)CCCCCCCCCl,-4.9
Virtual_Drug_05938,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_05941,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_05945,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_05951,NC(=N)c1ccc(cc1)CCCCCCCCl,-4.9
Virtual_Drug_02629,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_08971,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_08974,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_08976,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_08945,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_08853,NC(=N)c1ccc(cc1)CCCCCCS,-4.9
Virtual_Drug_08863,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_08864,NC(=N)c1ccc(cc1)CCCCCCCCF,-4.9
Virtual_Drug_02505,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_02509,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_08948,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_08960,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_00707,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_02636,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_02637,NC(=N)c1ccc(cc1)CCCCCCCCF,-4.9
Virtual_Drug_02639,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_02640,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_05927,NC(=N)c1ccc(cc1)CCCCCCCCl,-4.9
Virtual_Drug_05928,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_05935,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_02643,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_02649,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_02656,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_05907,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_05913,NC(=N)c1ccc(cc1)CCCCCCCCCl,-4.9
Virtual_Drug_02485,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_02494,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_02495,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_00779,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_00780,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_05915,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_05919,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_05889,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_05890,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_05891,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_05899,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_02658,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_00696,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_00697,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_00789,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_06175,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_06150,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_06159,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_02481,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_08963,NC(=N)c1ccc(cc1)CCCCCCS,-4.9
Virtual_Drug_08966,NC(=N)c1ccc(cc1)CCCCCCS,-4.9
Virtual_Drug_08969,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_02659,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_02660,NC(=N)c1ccc(cc1)CCCCCCCN,-4.9
Virtual_Drug_02668,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_02669,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_08977,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_06190,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_02468,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_02469,NC(=N)c1ccc(cc1)CCCCCCS,-4.9
Virtual_Drug_02477,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_02478,NC(=N)c1ccc(cc1)CCCCCCCCF,-4.9
Virtual_Drug_08986,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_08988,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_08990,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_08992,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_05882,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_05887,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_05888,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_08848,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_08818,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_08820,NC(=N)c1ccc(cc1)CCCCCCCO,-4.9
Virtual_Drug_08828,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_08831,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_00805,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_00808,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_00810,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_02455,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_02460,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_02464,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_06180,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_05862,NC(=N)c1ccc(cc1)CCCCCCS,-4.9
Virtual_Drug_05864,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_05867,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_05844,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_05845,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_05850,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_05851,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_05853,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_02673,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_06195,NC(=N)c1ccc(cc1)CCl,-4.9
Virtual_Drug_06201,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_06207,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_06208,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_02449,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_00678,NC(=N)c1ccc(cc1)CCCCCCCCF,-4.9
Virtual_Drug_00679,NC(=N)c1ccc(cc1)CCCCCCCO,-4.9
Virtual_Drug_00685,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_00686,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_02677,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_02684,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_08806,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_08809,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_08813,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_06231,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_06236,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_06240,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_06209,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_06216,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_06217,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_02687,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_05828,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_05838,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_05812,NC(=N)c1ccc(cc1)CCCCCCCCl,-4.9
Virtual_Drug_05814,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_02690,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_02694,NC(=N)c1ccc(cc1)CCCCCCCCF,-4.9
Virtual_Drug_02419,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_02426,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_02427,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_02431,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_06225,NC(=N)c1ccc(cc1)CCCCCCCO,-4.9
Virtual_Drug_00814,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_02699,NC(=N)c1ccc(cc1)CCCCCCCCF,-4.9
Virtual_Drug_09009,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_09013,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_09018,NC(=N)c1ccc(cc1)CCCCCCCCl,-4.9
Virtual_Drug_09023,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_09024,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_05794,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_05797,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_05805,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_06259,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_06271,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_06245,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_06246,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_06248,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_06250,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_06253,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_02418,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_02710,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_02716,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_02719,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_02720,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_05777,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_05779,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_05790,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_02721,NC(=N)c1ccc(cc1)CCCCCCCN,-4.9
Virtual_Drug_02723,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_00648,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_00649,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_06284,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_02403,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_02404,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_00819,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_08788,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_08789,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_08790,NC(=N)c1ccc(cc1)CCCCCCCCCl,-4.9
Virtual_Drug_02412,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_06258,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_09025,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_09027,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_09029,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_02726,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_08795,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_08799,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_08771,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_08782,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_08783,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_02398,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_06278,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_06280,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_06281,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_06283,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_05762,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_05768,NC(=N)c1ccc(cc1)CCF,-4.9
Virtual_Drug_05772,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_05775,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_05747,NC(=N)c1ccc(cc1)CCCCCCCN,-4.9
Virtual_Drug_05748,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_05754,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_06289,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_06291,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_06295,NC(=N)c1ccc(cc1)CCCCCCCN,-4.9
Virtual_Drug_06297,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_06299,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_02386,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_02391,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_02392,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_09051,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_09054,NC(=N)c1ccc(cc1)CCCCCCCF,-4.9
Virtual_Drug_00643,NC(=N)c1ccc(cc1)CCCCCCCCF,-4.9
Virtual_Drug_00645,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_05758,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_05735,NC(=N)c1ccc(cc1)CCCCCCCO,-4.9
Virtual_Drug_05740,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_02737,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_02748,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_02749,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_02752,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_05716,NC(=N)c1ccc(cc1)CCCCCCCCCl,-4.9
Virtual_Drug_05720,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_05721,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_05726,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_00638,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_08759,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_08760,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_08765,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_02375,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_02378,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_06305,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_08739,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_08741,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_08743,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_00853,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_00855,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_06351,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_06321,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_06329,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_06334,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_06336,NC(=N)c1ccc(cc1)CCCCCCCN,-4.9
Virtual_Drug_09059,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_09060,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_09066,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_09067,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_05699,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_05711,NC(=N)c1ccc(cc1)CCCCCCCCF,-4.9
Virtual_Drug_02759,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_05682,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_05683,NC(=N)c1ccc(cc1)CCCCCCS,-4.9
Virtual_Drug_05684,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_05691,NC(=N)c1ccc(cc1)CCCCCCCCl,-4.9
Virtual_Drug_05693,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_02771,NC(=N)c1ccc(cc1)CCCCCCCCS,-4.9
Virtual_Drug_02772,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_09075,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_02357,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_02360,NC(=N)c1ccc(cc1)CCCCCCCCF,-4.9
Virtual_Drug_02363,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_02364,NC(=N)c1ccc(cc1)CCCCCCS,-4.9
Virtual_Drug_02365,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_06339,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_06347,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_09086,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_00627,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_02778,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_02781,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_02782,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_05668,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_00862,NC(=N)c1ccc(cc1)CCCCCCO,-4.9
Virtual_Drug_00863,NC(=N)c1ccc(cc1)CCCCCCS,-4.9
Virtual_Drug_08721,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_08724,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_08728,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_06378,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_06379,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_06380,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_06384,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_05676,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_05655,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_05657,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_05663,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_05664,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_02786,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_02787,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_02788,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_02339,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_02344,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_02346,NC(=N)c1ccc(cc1)CCCCCF,-4.9
Virtual_Drug_02348,NC(=N)c1ccc(cc1)CCCCCCS,-4.9
Virtual_Drug_02350,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_06369,NC(=N)c1ccc(cc1)CCCF,-4.9
Virtual_Drug_06373,NC(=N)c1ccc(cc1)CCCCCCF,-4.9
Virtual_Drug_00856,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_02324,NC(=N)c1ccc(cc1)CCCCF,-4.9
Virtual_Drug_02326,NC(=N)c1ccc(cc1)CCCCCCCCF,-4.9
Virtual_Drug_02331,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_02334,NC(=N)c1ccc(cc1)CCCCCCN,-4.9
Virtual_Drug_06388,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_06391,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_06394,NC(=N)c1ccc(cc1)CCCCl,-4.9
Virtual_Drug_06395,NC(=N)c1ccc(cc1)CCCCCCS,-4.9
Virtual_Drug_06397,NC(=N)c1ccc(cc1)CCCCCCCCN,-4.9
Virtual_Drug_02337,NC(=N)c1ccc(cc1)CCCCS,-4.9
Virtual_Drug_02789,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_02798,NC(=N)c1ccc(cc1)CCCCCCCCO,-4.9
Virtual_Drug_05633,NC(=N)c1ccc(cc1)CCCCCCS,-4.9
Virtual_Drug_05642,NC(=N)c1ccc(cc1)CCCCCCl,-4.9
Virtual_Drug_02805,NC(=N)c1ccc(cc1)CCCCCl,-4.9
Virtual_Drug_00622,NC(=N)c1ccc(cc1)CCCCCCCS,-4.9
Virtual_Drug_09091,NC(=N)c1ccc(cc1)CCCS,-4.9
Virtual_Drug_09092,NC(=N)c1ccc(cc1)CCCCCCCl,-4.9
Virtual_Drug_08713,NC(=N)c1ccc(cc1)CCCCCl,-4.9
